"expt.id","cell.line","well","colony","uid","paired","time","time.units","drug1","drug1.conc","drug1.units","rate"
"20130121","HCC4006","E04","G","20130121_HCC4006_E04_G","No",0,"h","control",0,"M",0.0299621529868128
"20130121","HCC4006","E04","H","20130121_HCC4006_E04_H","No",0,"h","control",0,"M",0.0367620268570479
"20130121","HCC4006","E04","I","20130121_HCC4006_E04_I","No",0,"h","control",0,"M",0.0359659356477258
"20130121","HCC4006","E04","J","20130121_HCC4006_E04_J","No",0,"h","control",0,"M",0.0324596905136561
"20130121","HCC4006","E04","K","20130121_HCC4006_E04_K","No",0,"h","control",0,"M",0.0278599728424103
"20130121","HCC4006","E04","L","20130121_HCC4006_E04_L","No",0,"h","control",0,"M",0.0297410209602016
"20130121","HCC4006","F02","A","20130121_HCC4006_F02_A","No",0,"h","control",0,"M",0.0318965684806646
"20130121","HCC4006","F02","B","20130121_HCC4006_F02_B","No",0,"h","control",0,"M",0.0324912721981866
"20130121","HCC4006","F02","C","20130121_HCC4006_F02_C","No",0,"h","control",0,"M",0.0377403092863159
"20130121","HCC4006","F02","D","20130121_HCC4006_F02_D","No",0,"h","control",0,"M",0.0265310128646079
"20130121","HCC4006","F02","E","20130121_HCC4006_F02_E","No",0,"h","control",0,"M",0.0318646268546899
"20130121","HCC4006","F02","F","20130121_HCC4006_F02_F","No",0,"h","control",0,"M",0.0321414934574277
"20130121","HCC4006","F02","G","20130121_HCC4006_F02_G","No",0,"h","control",0,"M",0.0316286782506972
"20130121","HCC4006","F03","A","20130121_HCC4006_F03_A","No",0,"h","control",0,"M",0.0313668910386471
"20130121","HCC4006","F03","B","20130121_HCC4006_F03_B","No",0,"h","control",0,"M",0.0266025017132762
"20130121","HCC4006","F03","C","20130121_HCC4006_F03_C","No",0,"h","control",0,"M",0.0334990868117834
"20130121","HCC4006","F03","D","20130121_HCC4006_F03_D","No",0,"h","control",0,"M",0.0411388704485003
"20130121","HCC4006","F03","E","20130121_HCC4006_F03_E","No",0,"h","control",0,"M",0.0286375396635308
"20130121","HCC4006","F03","F","20130121_HCC4006_F03_F","No",0,"h","control",0,"M",0.0267284571888649
"20130121","HCC4006","F03","G","20130121_HCC4006_F03_G","No",0,"h","control",0,"M",0.0272627047902698
"20130121","HCC4006","F03","H","20130121_HCC4006_F03_H","No",0,"h","control",0,"M",0.0327114871943014
"20130121","HCC4006","F03","I","20130121_HCC4006_F03_I","No",0,"h","control",0,"M",0.0291737930279036
"20130121","HCC4006","F04","A","20130121_HCC4006_F04_A","No",0,"h","control",0,"M",0.037217178113184
"20130121","HCC4006","F04","B","20130121_HCC4006_F04_B","No",0,"h","control",0,"M",0.0250782238282996
"20130121","HCC4006","F04","C","20130121_HCC4006_F04_C","No",0,"h","control",0,"M",0.0275066814943827
"20130121","HCC4006","F04","D","20130121_HCC4006_F04_D","No",0,"h","control",0,"M",0.0360881672075787
"20130121","HCC4006","F04","E","20130121_HCC4006_F04_E","No",0,"h","control",0,"M",0.0290309654420288
"20130121","HCC4006","F04","F","20130121_HCC4006_F04_F","No",0,"h","control",0,"M",0.0308572729054774
"20130121","PC9.MGH","F05","A","20130121_PC9.MGH_F05_A","No",0,"h","erlotinib",3e-06,"M",-0.00302125153808859
"20130121","PC9.MGH","F05","B","20130121_PC9.MGH_F05_B","No",0,"h","erlotinib",3e-06,"M",0.00101215382720287
"20130121","PC9.MGH","F05","C","20130121_PC9.MGH_F05_C","No",0,"h","erlotinib",3e-06,"M",-0.0067700042346085
"20130121","PC9.MGH","F05","D","20130121_PC9.MGH_F05_D","No",0,"h","erlotinib",3e-06,"M",-0.0047232959435026
"20130121","PC9.MGH","F05","E","20130121_PC9.MGH_F05_E","No",0,"h","erlotinib",3e-06,"M",-0.00564595680054876
"20130121","PC9.MGH","F05","F","20130121_PC9.MGH_F05_F","No",0,"h","erlotinib",3e-06,"M",-0.00123631655477626
"20130121","PC9.MGH","F05","H","20130121_PC9.MGH_F05_H","No",0,"h","erlotinib",3e-06,"M",-0.0142057040473716
"20130121","PC9.MGH","F05","I","20130121_PC9.MGH_F05_I","No",0,"h","erlotinib",3e-06,"M",-0.0148152768875383
"20130121","PC9.MGH","F05","J","20130121_PC9.MGH_F05_J","No",0,"h","erlotinib",3e-06,"M",-0.0120613205858066
"20130121","PC9.MGH","F05","K","20130121_PC9.MGH_F05_K","No",0,"h","erlotinib",3e-06,"M",-0.00152959686062731
"20130121","PC9.MGH","F05","L","20130121_PC9.MGH_F05_L","No",0,"h","erlotinib",3e-06,"M",-0.0103682964434056
"20130121","PC9.MGH","F05","M","20130121_PC9.MGH_F05_M","No",0,"h","erlotinib",3e-06,"M",-0.00697278355632722
"20130121","PC9.MGH","F05","N","20130121_PC9.MGH_F05_N","No",0,"h","erlotinib",3e-06,"M",-0.00411864473788537
"20130121","PC9.MGH","F05","O","20130121_PC9.MGH_F05_O","No",0,"h","erlotinib",3e-06,"M",-0.013952887168903
"20130121","PC9.MGH","F05","P","20130121_PC9.MGH_F05_P","No",0,"h","erlotinib",3e-06,"M",-0.0191344210640124
"20130121","PC9.MGH","F06","A","20130121_PC9.MGH_F06_A","No",0,"h","erlotinib",3e-06,"M",-0.0242332123441369
"20130121","PC9.MGH","F06","B","20130121_PC9.MGH_F06_B","No",0,"h","erlotinib",3e-06,"M",-0.00339845738764131
"20130121","PC9.MGH","F06","C","20130121_PC9.MGH_F06_C","No",0,"h","erlotinib",3e-06,"M",-0.0141220518076067
"20130121","PC9.MGH","F06","D","20130121_PC9.MGH_F06_D","No",0,"h","erlotinib",3e-06,"M",-0.0105345213739878
"20130121","PC9.MGH","F06","E","20130121_PC9.MGH_F06_E","No",0,"h","erlotinib",3e-06,"M",-0.0108768186934203
"20130121","PC9.MGH","F06","F","20130121_PC9.MGH_F06_F","No",0,"h","erlotinib",3e-06,"M",-0.00986933324692322
"20130121","PC9.MGH","F06","G","20130121_PC9.MGH_F06_G","No",0,"h","erlotinib",3e-06,"M",-0.0122125203355173
"20130121","PC9.MGH","F06","H","20130121_PC9.MGH_F06_H","No",0,"h","erlotinib",3e-06,"M",-0.0158662830336827
"20130121","PC9.MGH","F06","I","20130121_PC9.MGH_F06_I","No",0,"h","erlotinib",3e-06,"M",-0.0107614020284885
"20130121","PC9.MGH","F06","J","20130121_PC9.MGH_F06_J","No",0,"h","erlotinib",3e-06,"M",-0.00827253513959996
"20130121","PC9.MGH","F06","K","20130121_PC9.MGH_F06_K","No",0,"h","erlotinib",3e-06,"M",-0.00714172524922005
"20130121","PC9.MGH","F06","L","20130121_PC9.MGH_F06_L","No",0,"h","erlotinib",3e-06,"M",-0.0101236213499617
"20130121","PC9.MGH","F07","A","20130121_PC9.MGH_F07_A","No",0,"h","erlotinib",3e-06,"M",-0.0105873905050678
"20130121","PC9.MGH","F07","B","20130121_PC9.MGH_F07_B","No",0,"h","erlotinib",3e-06,"M",-0.00885489577143353
"20130121","PC9.MGH","F07","C","20130121_PC9.MGH_F07_C","No",0,"h","erlotinib",3e-06,"M",-0.0201597926420471
"20130121","PC9.MGH","F07","D","20130121_PC9.MGH_F07_D","No",0,"h","erlotinib",3e-06,"M",-0.00797184460641748
"20130121","PC9.MGH","F07","F","20130121_PC9.MGH_F07_F","No",0,"h","erlotinib",3e-06,"M",-0.0027593510575893
"20130121","PC9.MGH","F07","G","20130121_PC9.MGH_F07_G","No",0,"h","erlotinib",3e-06,"M",-0.0246610380177041
"20130121","PC9.MGH","F07","H","20130121_PC9.MGH_F07_H","No",0,"h","erlotinib",3e-06,"M",-0.0345787745242111
"20130121","PC9.MGH","F07","I","20130121_PC9.MGH_F07_I","No",0,"h","erlotinib",3e-06,"M",-0.00632553767022972
"20130121","PC9.MGH","F07","J","20130121_PC9.MGH_F07_J","No",0,"h","erlotinib",3e-06,"M",-0.00665251526629599
"20130121","PC9.MGH","F07","K","20130121_PC9.MGH_F07_K","No",0,"h","erlotinib",3e-06,"M",-0.00722808038175684
"20130121","PC9.MGH","F07","L","20130121_PC9.MGH_F07_L","No",0,"h","erlotinib",3e-06,"M",-0.0130704599889012
"20130121","PC9.MGH","F07","M","20130121_PC9.MGH_F07_M","No",0,"h","erlotinib",3e-06,"M",-0.00856847586293714
"20130121","PC9.MGH","F07","N","20130121_PC9.MGH_F07_N","No",0,"h","erlotinib",3e-06,"M",-0.0161464434078172
"20130121","PC9.MGH","F08","A","20130121_PC9.MGH_F08_A","No",0,"h","erlotinib",3e-06,"M",-0.00538379778128407
"20130121","PC9.MGH","F08","B","20130121_PC9.MGH_F08_B","No",0,"h","erlotinib",3e-06,"M",-0.00672257697871605
"20130121","PC9.MGH","F08","C","20130121_PC9.MGH_F08_C","No",0,"h","erlotinib",3e-06,"M",-0.0181808102612748
"20130121","PC9.MGH","F08","D","20130121_PC9.MGH_F08_D","No",0,"h","erlotinib",3e-06,"M",-0.00826474181666101
"20130121","PC9.MGH","F08","E","20130121_PC9.MGH_F08_E","No",0,"h","erlotinib",3e-06,"M",-0.0125119450395063
"20130121","PC9.MGH","F08","F","20130121_PC9.MGH_F08_F","No",0,"h","erlotinib",3e-06,"M",-0.0147488347792725
"20130121","PC9.MGH","F08","G","20130121_PC9.MGH_F08_G","No",0,"h","erlotinib",3e-06,"M",-0.00577951215804043
"20130121","PC9.MGH","F08","H","20130121_PC9.MGH_F08_H","No",0,"h","erlotinib",3e-06,"M",-0.0259726354169451
"20130121","PC9.MGH","F08","I","20130121_PC9.MGH_F08_I","No",0,"h","erlotinib",3e-06,"M",-0.00576087694883922
"20130121","PC9.MGH","F08","J","20130121_PC9.MGH_F08_J","No",0,"h","erlotinib",3e-06,"M",-0.0093404667177993
"20130121","PC9.MGH","F08","K","20130121_PC9.MGH_F08_K","No",0,"h","erlotinib",3e-06,"M",-0.0108118241203634
"20130121","PC9.MGH","G05","A","20130121_PC9.MGH_G05_A","No",0,"h","erlotinib",3e-06,"M",-0.0149460990230618
"20130121","PC9.MGH","G05","B","20130121_PC9.MGH_G05_B","No",0,"h","erlotinib",3e-06,"M",-0.00988511697839557
"20130121","PC9.MGH","G05","C","20130121_PC9.MGH_G05_C","No",0,"h","erlotinib",3e-06,"M",-0.0140733160131447
"20130121","PC9.MGH","G05","D","20130121_PC9.MGH_G05_D","No",0,"h","erlotinib",3e-06,"M",-0.0208706259845872
"20130121","PC9.MGH","G05","E","20130121_PC9.MGH_G05_E","No",0,"h","erlotinib",3e-06,"M",-0.00881882714307937
"20130121","PC9.MGH","G05","F","20130121_PC9.MGH_G05_F","No",0,"h","erlotinib",3e-06,"M",-0.0140816830507055
"20130121","PC9.MGH","G05","G","20130121_PC9.MGH_G05_G","No",0,"h","erlotinib",3e-06,"M",-0.0130136618881096
"20130121","PC9.MGH","G05","H","20130121_PC9.MGH_G05_H","No",0,"h","erlotinib",3e-06,"M",-0.0113071446820889
"20130121","PC9.MGH","G05","I","20130121_PC9.MGH_G05_I","No",0,"h","erlotinib",3e-06,"M",-0.0102361618095215
"20130121","PC9.MGH","G05","J","20130121_PC9.MGH_G05_J","No",0,"h","erlotinib",3e-06,"M",-0.0148875793574109
"20130121","PC9.MGH","G05","K","20130121_PC9.MGH_G05_K","No",0,"h","erlotinib",3e-06,"M",-0.0169880093486269
"20130121","PC9.MGH","G05","L","20130121_PC9.MGH_G05_L","No",0,"h","erlotinib",3e-06,"M",-0.0101153685160359
"20130121","PC9.MGH","G06","A","20130121_PC9.MGH_G06_A","No",0,"h","erlotinib",3e-06,"M",-0.0144013582349942
"20130121","PC9.MGH","G06","B","20130121_PC9.MGH_G06_B","No",0,"h","erlotinib",3e-06,"M",-0.01559398279995
"20130121","PC9.MGH","G06","C","20130121_PC9.MGH_G06_C","No",0,"h","erlotinib",3e-06,"M",-0.0192386512809731
"20130121","PC9.MGH","G06","D","20130121_PC9.MGH_G06_D","No",0,"h","erlotinib",3e-06,"M",-0.00965293999449921
"20130121","PC9.MGH","G06","E","20130121_PC9.MGH_G06_E","No",0,"h","erlotinib",3e-06,"M",-0.0175301926355044
"20130121","PC9.MGH","G06","F","20130121_PC9.MGH_G06_F","No",0,"h","erlotinib",3e-06,"M",-0.0139774067923825
"20130121","PC9.MGH","G06","G","20130121_PC9.MGH_G06_G","No",0,"h","erlotinib",3e-06,"M",-0.00629123378727841
"20130121","PC9.MGH","G07","A","20130121_PC9.MGH_G07_A","No",0,"h","erlotinib",3e-06,"M",-0.0269891813188521
"20130121","PC9.MGH","G07","B","20130121_PC9.MGH_G07_B","No",0,"h","erlotinib",3e-06,"M",-0.0170160314447227
"20130121","PC9.MGH","G07","C","20130121_PC9.MGH_G07_C","No",0,"h","erlotinib",3e-06,"M",-0.0212444200150018
"20130121","PC9.MGH","G07","D","20130121_PC9.MGH_G07_D","No",0,"h","erlotinib",3e-06,"M",-0.00815570235060214
"20130121","PC9.MGH","G07","E","20130121_PC9.MGH_G07_E","No",0,"h","erlotinib",3e-06,"M",-0.00913161768760777
"20130121","PC9.MGH","G07","F","20130121_PC9.MGH_G07_F","No",0,"h","erlotinib",3e-06,"M",-0.0115360375548312
"20130121","PC9.MGH","G07","G","20130121_PC9.MGH_G07_G","No",0,"h","erlotinib",3e-06,"M",-0.00870191720740348
"20130121","PC9.MGH","G07","H","20130121_PC9.MGH_G07_H","No",0,"h","erlotinib",3e-06,"M",-0.0113156820358726
"20130121","PC9.MGH","G07","I","20130121_PC9.MGH_G07_I","No",0,"h","erlotinib",3e-06,"M",-0.00390702794518384
"20130121","PC9.MGH","G07","J","20130121_PC9.MGH_G07_J","No",0,"h","erlotinib",3e-06,"M",0.00195654569066974
"20130121","PC9.MGH","G07","K","20130121_PC9.MGH_G07_K","No",0,"h","erlotinib",3e-06,"M",-0.00881889173381711
"20130121","PC9.MGH","G08","A","20130121_PC9.MGH_G08_A","No",0,"h","erlotinib",3e-06,"M",-0.00926542712174518
"20130121","PC9.MGH","G08","B","20130121_PC9.MGH_G08_B","No",0,"h","erlotinib",3e-06,"M",-0.013070853582237
"20130121","PC9.MGH","G08","C","20130121_PC9.MGH_G08_C","No",0,"h","erlotinib",3e-06,"M",-0.0122372681066373
"20130121","PC9.MGH","G08","D","20130121_PC9.MGH_G08_D","No",0,"h","erlotinib",3e-06,"M",-0.0142208532490261
"20130121","PC9.MGH","G08","E","20130121_PC9.MGH_G08_E","No",0,"h","erlotinib",3e-06,"M",-0.0172815790431771
"20130121","PC9.MGH","G08","F","20130121_PC9.MGH_G08_F","No",0,"h","erlotinib",3e-06,"M",-0.0150083485065435
"20130121","PC9.MGH","G08","G","20130121_PC9.MGH_G08_G","No",0,"h","erlotinib",3e-06,"M",-0.00705503667192393
"20130121","PC9.MGH","G08","H","20130121_PC9.MGH_G08_H","No",0,"h","erlotinib",3e-06,"M",-0.0118628419059737
"20130121","PC9.MGH","F09","A","20130121_PC9.MGH_F09_A","No",0,"h","control",0,"M",0.0363856592470439
"20130121","PC9.MGH","F09","B","20130121_PC9.MGH_F09_B","No",0,"h","control",0,"M",0.0238496845164945
"20130121","PC9.MGH","F09","C","20130121_PC9.MGH_F09_C","No",0,"h","control",0,"M",0.0295406446090426
"20130121","PC9.MGH","F09","D","20130121_PC9.MGH_F09_D","No",0,"h","control",0,"M",0.0401294618947521
"20130121","PC9.MGH","F09","E","20130121_PC9.MGH_F09_E","No",0,"h","control",0,"M",0.0363044062981038
"20130121","PC9.MGH","F10","A","20130121_PC9.MGH_F10_A","No",0,"h","control",0,"M",0.0404305151531215
"20130121","PC9.MGH","F10","B","20130121_PC9.MGH_F10_B","No",0,"h","control",0,"M",0.0329606261481628
"20130121","PC9.MGH","F10","C","20130121_PC9.MGH_F10_C","No",0,"h","control",0,"M",0.0365633928247038
"20130121","PC9.MGH","F10","D","20130121_PC9.MGH_F10_D","No",0,"h","control",0,"M",0.0404714185070727
"20130121","PC9.MGH","F11","A","20130121_PC9.MGH_F11_A","No",0,"h","control",0,"M",0.0407643040741863
"20130121","PC9.MGH","F11","B","20130121_PC9.MGH_F11_B","No",0,"h","control",0,"M",0.0389832315654793
"20130121","PC9.MGH","G09","A","20130121_PC9.MGH_G09_A","No",0,"h","control",0,"M",0.0374876773962719
"20130121","PC9.MGH","G10","A","20130121_PC9.MGH_G10_A","No",0,"h","control",0,"M",0.037785415577424
"20130121","PC9.MGH","G10","B","20130121_PC9.MGH_G10_B","No",0,"h","control",0,"M",0.0441966471793124
"20130121","PC9.MGH","G10","C","20130121_PC9.MGH_G10_C","No",0,"h","control",0,"M",0.0403762551000512
"20130121","PC9.MGH","G10","D","20130121_PC9.MGH_G10_D","No",0,"h","control",0,"M",0.037405460359259
"20130121","PC9.MGH","G10","E","20130121_PC9.MGH_G10_E","No",0,"h","control",0,"M",0.0359648119513654
"20130121","PC9.MGH","G10","F","20130121_PC9.MGH_G10_F","No",0,"h","control",0,"M",0.0375996752998715
"20130121","PC9.MGH","G10","G","20130121_PC9.MGH_G10_G","No",0,"h","control",0,"M",0.0379166884206029
"20130121","PC9.MGH","G11","A","20130121_PC9.MGH_G11_A","No",0,"h","control",0,"M",0.0385597388351447
"20130121","PC9.MGH","G11","B","20130121_PC9.MGH_G11_B","No",0,"h","control",0,"M",0.0393932392457909
"20130121","PC9.MGH","G11","C","20130121_PC9.MGH_G11_C","No",0,"h","control",0,"M",0.0337343903028753
"20130121","PC9.MGH","G11","D","20130121_PC9.MGH_G11_D","No",0,"h","control",0,"M",0.0415021522069179
"20130121","PC9.MGH","G11","E","20130121_PC9.MGH_G11_E","No",0,"h","control",0,"M",0.0372973918647255
"20130121","PC9.MGH","G11","F","20130121_PC9.MGH_G11_F","No",0,"h","control",0,"M",0.0377661212152525
"20130121","PC9.MGH","G11","G","20130121_PC9.MGH_G11_G","No",0,"h","control",0,"M",0.0196019330562776
"20130121","PC9.MGH","G11","H","20130121_PC9.MGH_G11_H","No",0,"h","control",0,"M",0.0330338998314761
"20130121","PC9.MGH","G09","B","20130121_PC9.MGH_G09_B","No",0,"h","control",0,"M",0.0406897514964124
"20130121","PC9.MGH","G09","C","20130121_PC9.MGH_G09_C","No",0,"h","control",0,"M",0.0271602069073258
"20130121","PC9.MGH","F11","C","20130121_PC9.MGH_F11_C","No",0,"h","control",0,"M",0.0234123647897973
"20130121","PC9.MGH","F11","D","20130121_PC9.MGH_F11_D","No",0,"h","control",0,"M",0.0421246988028032
"20130121","PC9.DS6","D05","A","20130121_PC9.DS6_D05_A","No",0,"h","erlotinib",3e-06,"M",-0.000844123231761768
"20130121","PC9.DS6","D05","B","20130121_PC9.DS6_D05_B","No",0,"h","erlotinib",3e-06,"M",-0.00216374935491929
"20130121","PC9.DS6","D05","C","20130121_PC9.DS6_D05_C","No",0,"h","erlotinib",3e-06,"M",-0.00642602940827084
"20130121","PC9.DS6","D05","D","20130121_PC9.DS6_D05_D","No",0,"h","erlotinib",3e-06,"M",0.00260146545591169
"20130121","PC9.DS6","D05","E","20130121_PC9.DS6_D05_E","No",0,"h","erlotinib",3e-06,"M",0.00268720804121736
"20130121","PC9.DS6","D05","F","20130121_PC9.DS6_D05_F","No",0,"h","erlotinib",3e-06,"M",0.00302134272822063
"20130121","PC9.DS6","D05","G","20130121_PC9.DS6_D05_G","No",0,"h","erlotinib",3e-06,"M",-0.00103656023643331
"20130121","PC9.DS6","D05","H","20130121_PC9.DS6_D05_H","No",0,"h","erlotinib",3e-06,"M",-0.000322013513372571
"20130121","PC9.DS6","D05","I","20130121_PC9.DS6_D05_I","No",0,"h","erlotinib",3e-06,"M",-0.00295309620705441
"20130121","PC9.DS6","D05","J","20130121_PC9.DS6_D05_J","No",0,"h","erlotinib",3e-06,"M",0.00313163456259854
"20130121","PC9.DS6","D05","K","20130121_PC9.DS6_D05_K","No",0,"h","erlotinib",3e-06,"M",0.00184918254840052
"20130121","PC9.DS6","D05","L","20130121_PC9.DS6_D05_L","No",0,"h","erlotinib",3e-06,"M",-0.00571815503448196
"20130121","PC9.DS6","D05","M","20130121_PC9.DS6_D05_M","No",0,"h","erlotinib",3e-06,"M",0.000861960115061462
"20130121","PC9.DS6","D05","N","20130121_PC9.DS6_D05_N","No",0,"h","erlotinib",3e-06,"M",0.00104941135718535
"20130121","PC9.DS6","D05","O","20130121_PC9.DS6_D05_O","No",0,"h","erlotinib",3e-06,"M",0.00427754168070282
"20130121","PC9.DS6","D05","P","20130121_PC9.DS6_D05_P","No",0,"h","erlotinib",3e-06,"M",-0.00475766783260065
"20130121","PC9.DS6","D05","Q","20130121_PC9.DS6_D05_Q","No",0,"h","erlotinib",3e-06,"M",-0.0135219523160853
"20130121","PC9.DS6","D05","R","20130121_PC9.DS6_D05_R","No",0,"h","erlotinib",3e-06,"M",-0.000616420533869873
"20130121","PC9.DS6","D05","S","20130121_PC9.DS6_D05_S","No",0,"h","erlotinib",3e-06,"M",-0.000665286328951078
"20130121","PC9.DS6","D05","T","20130121_PC9.DS6_D05_T","No",0,"h","erlotinib",3e-06,"M",0.00244749404955105
"20130121","PC9.DS6","D05","Y","20130121_PC9.DS6_D05_Y","No",0,"h","erlotinib",3e-06,"M",-0.000549830883946161
"20130121","PC9.DS6","D06","A","20130121_PC9.DS6_D06_A","No",0,"h","erlotinib",3e-06,"M",0.000377790533349765
"20130121","PC9.DS6","D06","B","20130121_PC9.DS6_D06_B","No",0,"h","erlotinib",3e-06,"M",9.35480595827738e-05
"20130121","PC9.DS6","D06","C","20130121_PC9.DS6_D06_C","No",0,"h","erlotinib",3e-06,"M",0.00106689510147805
"20130121","PC9.DS6","D06","D","20130121_PC9.DS6_D06_D","No",0,"h","erlotinib",3e-06,"M",0.00383513000888408
"20130121","PC9.DS6","D06","E","20130121_PC9.DS6_D06_E","No",0,"h","erlotinib",3e-06,"M",0.000136489295659061
"20130121","PC9.DS6","D06","F","20130121_PC9.DS6_D06_F","No",0,"h","erlotinib",3e-06,"M",0.00470493100348943
"20130121","PC9.DS6","D06","G","20130121_PC9.DS6_D06_G","No",0,"h","erlotinib",3e-06,"M",0.000800716856050405
"20130121","PC9.DS6","D06","H","20130121_PC9.DS6_D06_H","No",0,"h","erlotinib",3e-06,"M",-0.00303475894778212
"20130121","PC9.DS6","D06","I","20130121_PC9.DS6_D06_I","No",0,"h","erlotinib",3e-06,"M",0.00117179944316026
"20130121","PC9.DS6","D06","J","20130121_PC9.DS6_D06_J","No",0,"h","erlotinib",3e-06,"M",0.0042061297511292
"20130121","PC9.DS6","D06","K","20130121_PC9.DS6_D06_K","No",0,"h","erlotinib",3e-06,"M",0.000767005825559009
"20130121","PC9.DS6","D06","L","20130121_PC9.DS6_D06_L","No",0,"h","erlotinib",3e-06,"M",0.00131725591945497
"20130121","PC9.DS6","D06","M","20130121_PC9.DS6_D06_M","No",0,"h","erlotinib",3e-06,"M",-0.00525713283194947
"20130121","PC9.DS6","D06","N","20130121_PC9.DS6_D06_N","No",0,"h","erlotinib",3e-06,"M",-0.00407845819037755
"20130121","PC9.DS6","D07","A","20130121_PC9.DS6_D07_A","No",0,"h","erlotinib",3e-06,"M",0.000921635964128529
"20130121","PC9.DS6","D07","B","20130121_PC9.DS6_D07_B","No",0,"h","erlotinib",3e-06,"M",-0.00013307606954883
"20130121","PC9.DS6","D07","C","20130121_PC9.DS6_D07_C","No",0,"h","erlotinib",3e-06,"M",0.00140492200420727
"20130121","PC9.DS6","D07","D","20130121_PC9.DS6_D07_D","No",0,"h","erlotinib",3e-06,"M",0.000379156053472759
"20130121","PC9.DS6","D07","E","20130121_PC9.DS6_D07_E","No",0,"h","erlotinib",3e-06,"M",0.00305562150865176
"20130121","PC9.DS6","D07","F","20130121_PC9.DS6_D07_F","No",0,"h","erlotinib",3e-06,"M",0.000749922783275423
"20130121","PC9.DS6","D07","G","20130121_PC9.DS6_D07_G","No",0,"h","erlotinib",3e-06,"M",-0.00548644792453291
"20130121","PC9.DS6","D07","H","20130121_PC9.DS6_D07_H","No",0,"h","erlotinib",3e-06,"M",0.000796923911603397
"20130121","PC9.DS6","D07","I","20130121_PC9.DS6_D07_I","No",0,"h","erlotinib",3e-06,"M",0.00260788688715065
"20130121","PC9.DS6","D07","J","20130121_PC9.DS6_D07_J","No",0,"h","erlotinib",3e-06,"M",-0.00112532400695844
"20130121","PC9.DS6","D07","K","20130121_PC9.DS6_D07_K","No",0,"h","erlotinib",3e-06,"M",0.00460684367756859
"20130121","PC9.DS6","D08","A","20130121_PC9.DS6_D08_A","No",0,"h","erlotinib",3e-06,"M",0.00181945391600205
"20130121","PC9.DS6","D08","B","20130121_PC9.DS6_D08_B","No",0,"h","erlotinib",3e-06,"M",-0.000946122167666561
"20130121","PC9.DS6","D08","C","20130121_PC9.DS6_D08_C","No",0,"h","erlotinib",3e-06,"M",-0.00111546295378947
"20130121","PC9.DS6","D08","D","20130121_PC9.DS6_D08_D","No",0,"h","erlotinib",3e-06,"M",-0.00315037797444062
"20130121","PC9.DS6","D08","E","20130121_PC9.DS6_D08_E","No",0,"h","erlotinib",3e-06,"M",-0.00232911762946739
"20130121","PC9.DS6","D08","F","20130121_PC9.DS6_D08_F","No",0,"h","erlotinib",3e-06,"M",-0.00313161026743327
"20130121","PC9.DS6","D08","G","20130121_PC9.DS6_D08_G","No",0,"h","erlotinib",3e-06,"M",-0.000826261181884495
"20130121","PC9.DS6","D08","H","20130121_PC9.DS6_D08_H","No",0,"h","erlotinib",3e-06,"M",0.00154096521499398
"20130121","PC9.DS6","D08","I","20130121_PC9.DS6_D08_I","No",0,"h","erlotinib",3e-06,"M",0.00200224608423402
"20130121","PC9.DS6","D08","J","20130121_PC9.DS6_D08_J","No",0,"h","erlotinib",3e-06,"M",-0.00330998418701526
"20130121","PC9.DS6","E05","A","20130121_PC9.DS6_E05_A","No",0,"h","erlotinib",3e-06,"M",0.00290451515311038
"20130121","PC9.DS6","E05","B","20130121_PC9.DS6_E05_B","No",0,"h","erlotinib",3e-06,"M",-0.00471278074509486
"20130121","PC9.DS6","E05","C","20130121_PC9.DS6_E05_C","No",0,"h","erlotinib",3e-06,"M",0.0024661497146033
"20130121","PC9.DS6","E05","D","20130121_PC9.DS6_E05_D","No",0,"h","erlotinib",3e-06,"M",-0.000532660192000734
"20130121","PC9.DS6","E05","E","20130121_PC9.DS6_E05_E","No",0,"h","erlotinib",3e-06,"M",0.00074739602554896
"20130121","PC9.DS6","E05","F","20130121_PC9.DS6_E05_F","No",0,"h","erlotinib",3e-06,"M",0.00103202327577883
"20130121","PC9.DS6","E05","G","20130121_PC9.DS6_E05_G","No",0,"h","erlotinib",3e-06,"M",-0.00273065997411269
"20130121","PC9.DS6","E05","H","20130121_PC9.DS6_E05_H","No",0,"h","erlotinib",3e-06,"M",-0.00350923969942203
"20130121","PC9.DS6","E05","I","20130121_PC9.DS6_E05_I","No",0,"h","erlotinib",3e-06,"M",0.00688747201440065
"20130121","PC9.DS6","E05","J","20130121_PC9.DS6_E05_J","No",0,"h","erlotinib",3e-06,"M",0.00149045383846934
"20130121","PC9.DS6","E05","K","20130121_PC9.DS6_E05_K","No",0,"h","erlotinib",3e-06,"M",-0.00401985357017205
"20130121","PC9.DS6","E05","L","20130121_PC9.DS6_E05_L","No",0,"h","erlotinib",3e-06,"M",-0.00100981357081552
"20130121","PC9.DS6","E05","M","20130121_PC9.DS6_E05_M","No",0,"h","erlotinib",3e-06,"M",0.00228065985445436
"20130121","PC9.DS6","E05","N","20130121_PC9.DS6_E05_N","No",0,"h","erlotinib",3e-06,"M",-0.00816236898455702
"20130121","PC9.DS6","E05","O","20130121_PC9.DS6_E05_O","No",0,"h","erlotinib",3e-06,"M",0.00166284281462156
"20130121","PC9.DS6","E05","P","20130121_PC9.DS6_E05_P","No",0,"h","erlotinib",3e-06,"M",-0.00498657802249559
